title,artist,album_artist,album,plays,musicID,trackNo,diskNo
Grind,Alice In Chains,Alice In Chains,Alice In Chains,0,765D35A3E7C7BE22,1,1
Brush Away,Alice In Chains,Alice In Chains,Alice In Chains,0,F0E18433A011954D,2,1
Sludge Factory,Alice In Chains,Alice In Chains,Alice In Chains,0,DD2804875C2CCAF0,3,1
Heaven Beside You,Alice In Chains,Alice In Chains,Alice In Chains,1,829171508E4411AA,4,1
Head Creeps,Alice In Chains,Alice In Chains,Alice In Chains,0,7FFAAA383BFB7388,5,1
Again,Alice In Chains,Alice In Chains,Alice In Chains,0,817B3C54D0CC6A97,6,1
Shame In You,Alice In Chains,Alice In Chains,Alice In Chains,1,7071148167F89C5C,7,1
God Am,Alice In Chains,Alice In Chains,Alice In Chains,0,F1D3299C78D273C6,8,1
So Close,Alice In Chains,Alice In Chains,Alice In Chains,0,51FF835C84A45B21,9,1
Nothin' Song,Alice In Chains,Alice In Chains,Alice In Chains,0,29062DBDCE0E2B59,10,1
Frogs,Alice In Chains,Alice In Chains,Alice In Chains,0,19B842DED829151D,11,1
Over Now,Alice In Chains,Alice In Chains,Alice In Chains,0,33B637C1A1832940,12,1
Them Bones,Alice In Chains,Alice In Chains,Dirt,0,8E914FB570C6FAF2,1,1
Dam That River,Alice In Chains,Alice In Chains,Dirt,0,A6E25DEE810A174B,2,1
Rain When I Die,Alice In Chains,Alice In Chains,Dirt,0,DFD0296888F5D1B0,3,1
Sickman,Alice In Chains,Alice In Chains,Dirt,0,DF95B8B7BBF16F94,4,1
Rooster,Alice In Chains,Alice In Chains,Dirt,0,3A4F68D9D6FDA7DC,5,1
Junkhead,Alice In Chains,Alice In Chains,Dirt,0,A31519AF8195EAB0,6,1
Dirt,Alice In Chains,Alice In Chains,Dirt,0,F9322476FCFAD1DE,7,1
God Smack,Alice In Chains,Alice In Chains,Dirt,0,F78EAE75310E4913,8,1
Iron Gland,Alice In Chains,Alice In Chains,Dirt,0,AA9E6A3CED03F826,9,1
Hate To Feel,Alice In Chains,Alice In Chains,Dirt,0,DBB1E9EAE7648191,10,1
Angry Chair,Alice In Chains,Alice In Chains,Dirt,0,3DF2E0D195B626DB,11,1
Down In A Hole,Alice In Chains,Alice In Chains,Dirt,0,823355611030D45A,12,1
Would?,Alice In Chains,Alice In Chains,Dirt,1,A5622BECE6CC08A3,13,1
We Die Young,Alice In Chains,Alice In Chains,Facelift,0,3ABB3E9F373B81E1,1,1
Man In The Box,Alice In Chains,Alice In Chains,Facelift,0,DB867D200419472D,2,1
Sea Of Sorrow,Alice In Chains,Alice In Chains,Facelift,0,4AF6304781239A7A,3,1
Bleed The Freak,Alice In Chains,Alice In Chains,Facelift,0,BF1B40FFDCAEE735,4,1
I Can't Remember,Alice In Chains,Alice In Chains,Facelift,0,6198B3D88C2F8C49,5,1
"Love, Hate, Love",Alice In Chains,Alice In Chains,Facelift,0,6F74288CC1870DF9,6,1
It Ain't Like That,Alice In Chains,Alice In Chains,Facelift,0,77D0509823C47A60,7,1
Sunshine,Alice In Chains,Alice In Chains,Facelift,0,34243E16C9020183,8,1
Put You Down,Alice In Chains,Alice In Chains,Facelift,0,745F4CCA53160394,9,1
Confusion,Alice In Chains,Alice In Chains,Facelift,0,1F84D26DD15437ED,10,1
I Know Somethin (Bout You),Alice In Chains,Alice In Chains,Facelift,0,E097D4BE734E4A45,11,1
Real Thing,Alice In Chains,Alice In Chains,Facelift,0,5CEB2E85B945B57F,12,1
Rotten Apple,Alice In Chains,Alice In Chains,Jar Of Flies [EP],0,9337D2CFA3B143A6,1,1
Nutshell,Alice In Chains,Alice In Chains,Jar Of Flies [EP],0,949F98A05426B7FA,2,1
I Stay Away,Alice In Chains,Alice In Chains,Jar Of Flies [EP],0,B5D2EB53BE4831B8,3,1
No Excuses,Alice In Chains,Alice In Chains,Jar Of Flies [EP],0,7D54C89ED7326FE0,4,1
Whale & Wasp,Alice In Chains,Alice In Chains,Jar Of Flies [EP],0,15E43EF5E28BCB3B,5,1
Don't Follow,Alice In Chains,Alice In Chains,Jar Of Flies [EP],0,0DE81B133E61882C,6,1
Swing On This,Alice In Chains,Alice In Chains,Jar Of Flies [EP],0,2754829CDAFDDC71,7,1
Get Born Again,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,6459363F8D6F4D05,1,1
We Die Young (Demo),Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,E06D3B3EB1373E60,2,1
Man In The Box,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,69994EE031F8DFB0,3,1
Them Bones,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,24A04547B44F3541,4,1
Iron Gland,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,54D1EBE86DCAAAD8,5,1
Angry Chair,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,F66D62E1D0003016,6,1
Down In A Hole,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,2ADAAFAF3B7E03BD,7,1
Rooster [Live],Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,B86B8933BC7CB5A0,8,1
Got Me Wrong,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,DC9DD2BAFB8660D5,9,1
No Excuses,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,904795BF9DC98F85,10,1
I Stay Away,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,ECFE2A3B4FDAD459,11,1
What The Hell Have I,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,785F277A36CEAA9F,12,1
Grind,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,B990E2DD1F4D12E1,13,1
Again,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,6CB606C483F22ED6,14,1
Would?,Alice In Chains,Alice In Chains,Nothing Safe: Best Of The Box,0,A3FE4E909561FF12,15,1
Brother,Alice In Chains,Alice In Chains,Sap [EP],0,007BE9C663C0048A,1,1
Got Me Wrong,Alice In Chains,Alice In Chains,Sap [EP],0,61FF2E900328ED17,2,1
Right Turn,Alice In Chains,Alice In Chains,Sap [EP],0,999AD56CFC8C09DE,3,1
I Am Inside,Alice In Chains,Alice In Chains,Sap [EP],0,0F686B2B28E7E5FD,4,1
(Untitled),Alice In Chains,Alice In Chains,Sap [EP],0,C97D8B28C5422D57,5,1
Wasted,Angus & Julia Stone,Angus & Julia Stone,"Triple J: Hottest 100, Vol. 15",0,E81E6CA1F2315A79,17,1
No Cars Go,Arcade Fire,Arcade Fire,"Triple J: Hottest 100, Vol. 15",0,CD9704319839EB3F,7,2
Heart It Races,Architecture In Helsinki,Architecture In Helsinki,"Triple J: Hottest 100, Vol. 15",0,67270B4B6C1789E0,11,1
Cochise,Audioslave,Audioslave,Audioslave,0,130B9BF27DDBF1D8,1,1
Show Me How To Live,Audioslave,Audioslave,Audioslave,0,32E1EE21CA6C0357,2,1
Gasoline,Audioslave,Audioslave,Audioslave,0,2472912F2AC530FF,3,1
What You Are,Audioslave,Audioslave,Audioslave,0,47989346DCA41DEE,4,1
Like A Stone,Audioslave,Audioslave,Audioslave,0,252C801E983B319B,5,1
Set It Off,Audioslave,Audioslave,Audioslave,0,C2645DA5DE9F1955,6,1
Shadow On The Sun,Audioslave,Audioslave,Audioslave,0,FB2958E2D8703EFD,7,1
I Am The Highway,Audioslave,Audioslave,Audioslave,0,71B898B616E9B149,8,1
Exploder,Audioslave,Audioslave,Audioslave,0,C16B8DE7B9E8BCF9,9,1
Hypnotize,Audioslave,Audioslave,Audioslave,0,669D356D5DF46837,10,1
Bring Em Back Alive,Audioslave,Audioslave,Audioslave,0,85B1DB8195234CD3,11,1
Light My Way,Audioslave,Audioslave,Audioslave,0,57BC7944D3A987B7,12,1
Getaway Car,Audioslave,Audioslave,Audioslave,0,DF067E3567520A94,13,1
The Last Remaining Light,Audioslave,Audioslave,Audioslave,0,96631D1E89791637,14,1
Come Together,The Beatles,The Beatles,Abbey Road,0,872684DC1E6D3151,1,1
Something,The Beatles,The Beatles,Abbey Road,0,CCD8A4E01D5A2F7B,2,1
Maxwell's Silver Hammer,The Beatles,The Beatles,Abbey Road,0,749768A88224C78F,3,1
Oh! Darling,The Beatles,The Beatles,Abbey Road,2,8A8C8A6CFC1A0540,4,1
Octopus's Garden,The Beatles,The Beatles,Abbey Road,0,BFFA61DEB8213A4C,5,1
I Want You (She's So Heavy),The Beatles,The Beatles,Abbey Road,1,81B8FD3682095567,6,1
Here Comes The Sun,The Beatles,The Beatles,Abbey Road,0,6BC6E97A1FB50DA6,7,1
Because,The Beatles,The Beatles,Abbey Road,2,6F09020A5DDC32AC,8,1
You Never Give Me Your Money,The Beatles,The Beatles,Abbey Road,0,00540BA6324DC104,9,1
Sun King,The Beatles,The Beatles,Abbey Road,0,33780F0BB0128E5E,10,1
Mean Mr. Mustard,The Beatles,The Beatles,Abbey Road,0,3CD6E250360F8171,11,1
Polythene Pam,The Beatles,The Beatles,Abbey Road,0,5A2420BE143DD771,12,1
She Came In Through The Bathroom Window,The Beatles,The Beatles,Abbey Road,0,E5A8487519F0E752,13,1
Golden Slumbers,The Beatles,The Beatles,Abbey Road,1,DE0DDB6B5E0F6DF1,14,1
Carry That Weight,The Beatles,The Beatles,Abbey Road,0,901F51514421EA0B,15,1
The End,The Beatles,The Beatles,Abbey Road,0,1ED8BCE9B124B205,16,1
Her Majesty,The Beatles,The Beatles,Abbey Road,0,4B0BF4BEE370B212,17,1
Back In The U.S.S.R.,The Beatles,The Beatles,The Beatles,0,34761C9F8EEF4042,1,1
Dear Prudence,The Beatles,The Beatles,The Beatles,3,CCECD5597F15E55A,2,1
Glass Onion,The Beatles,The Beatles,The Beatles,0,361A8508B33F6812,3,1
"ObLaDi, ObLaDa",The Beatles,The Beatles,The Beatles,0,8F3904058533D950,4,1
Wild Honey Pie,The Beatles,The Beatles,The Beatles,0,1CEA71981F504625,5,1
The Continuing Story Of Bungalow Bill,The Beatles,The Beatles,The Beatles,0,664D9ECB6A9506E2,6,1
While My Guitar Gently Weeps,The Beatles,The Beatles,The Beatles,2,1C722536186B291E,7,1
Happiness Is A Warm Gun,The Beatles,The Beatles,The Beatles,0,1DB7EEFEF960CA19,8,1
Martha My Dear,The Beatles,The Beatles,The Beatles,0,BEDA346E1C5CA5EF,9,1
I'm So Tired,The Beatles,The Beatles,The Beatles,0,8CBEA464BBF612D1,10,1
Blackbird,The Beatles,The Beatles,The Beatles,0,4874455198FE521D,11,1
Piggies,The Beatles,The Beatles,The Beatles,0,6BAFDBA4F8FAC457,12,1
Rocky Raccoon,The Beatles,The Beatles,The Beatles,0,7CF67A2D2D9C2544,13,1
Don't Pass Me By,The Beatles,The Beatles,The Beatles,0,4E988FE8B61D907A,14,1
Why Don't We Do It In The Road?,The Beatles,The Beatles,The Beatles,0,11A190A194B50AC5,15,1
I Will,The Beatles,The Beatles,The Beatles,0,D5BBF82EFF9BD556,16,1
Julia,The Beatles,The Beatles,The Beatles,0,191511C24DE2FDD3,17,1
Birthday,The Beatles,The Beatles,The Beatles,3,A8810D2B7F807541,1,2
Yer Blues,The Beatles,The Beatles,The Beatles,1,0227598C82E0C6F4,2,2
Mother Nature's Son,The Beatles,The Beatles,The Beatles,0,13C2AF28763B984F,3,2
Everybody's Got Something To Hide Except Me And My Monkey,The Beatles,The Beatles,The Beatles,0,7FEF4DDD364C88EE,4,2
Sexy Sadie,The Beatles,The Beatles,The Beatles,0,B433977AAA2B17F5,5,2
Helter Skelter,The Beatles,The Beatles,The Beatles,0,0F8441A856397514,6,2
"Long, Long, Long",The Beatles,The Beatles,The Beatles,0,B902D2EC42E95BB0,7,2
Revolution 1,The Beatles,The Beatles,The Beatles,0,C776065DFD887406,8,2
Honey Pie,The Beatles,The Beatles,The Beatles,0,4EC5EEA7038CB82B,9,2
Savoy Truffle,The Beatles,The Beatles,The Beatles,0,FC5ED42F99CA1D8F,10,2
Cry Baby Cry,The Beatles,The Beatles,The Beatles,0,79DE75C6B4067C69,11,2
Revolution 9,The Beatles,The Beatles,The Beatles,0,A1F9313A604B597A,12,2
Good Night,The Beatles,The Beatles,The Beatles,0,FC5987397DCB9532,13,2
Back In The U.S.S.R. [Esher Demo],The Beatles,The Beatles,The Beatles,0,26D02D88A4A3C3DF,1,3
Dear Prudence [Esher Demo],The Beatles,The Beatles,The Beatles,0,B9DCEF260CB48013,2,3
Glass Onion [Esher Demo],The Beatles,The Beatles,The Beatles,0,54F281CEC5442E20,3,3
"Ob-La-Di, Ob-La-Da [Esher Demo]",The Beatles,The Beatles,The Beatles,0,FF813DAC6F9A49B6,4,3
The Continuing Story Of Bungalow Bill [Esher Demo],The Beatles,The Beatles,The Beatles,0,C0EE0793DC947557,5,3
While My Guitar Gently Weeps [Esher Demo],The Beatles,The Beatles,The Beatles,0,F8D84C31712639DB,6,3
Happiness Is A Warm Gun [Esher Demo],The Beatles,The Beatles,The Beatles,0,A0748E8812D8776C,7,3
I'm So Tired [Esher Demo],The Beatles,The Beatles,The Beatles,1,94FEE5E17ED95664,8,3
Blackbird [Esher Demo],The Beatles,The Beatles,The Beatles,0,215398DAC0DC6894,9,3
Piggies [Esher Demo],The Beatles,The Beatles,The Beatles,0,B7EF6B1ADE1B754C,10,3
Rocky Raccoon [Esher Demo],The Beatles,The Beatles,The Beatles,0,DA00AFA605F66913,11,3
Julia [Esher Demo],The Beatles,The Beatles,The Beatles,0,487F15322E44DE81,12,3
Yer Blues [Esher Demo],The Beatles,The Beatles,The Beatles,0,8F2E6306A5260E0B,13,3
Mother Nature's Son [Esher Demo],The Beatles,The Beatles,The Beatles,0,C1458310B612C6DF,14,3
Everybody's Got Something To Hide Except Me And My Monkey [Esher Demo],The Beatles,The Beatles,The Beatles,0,E4D0DD142DF56688,15,3
Sexy Sadie [Esher Demo],The Beatles,The Beatles,The Beatles,0,2BA17042EB5BE8AE,16,3
Revolution [Esher Demo],The Beatles,The Beatles,The Beatles,0,C40A1E02F706D1B1,17,3
Honey Pie [Esher Demo],The Beatles,The Beatles,The Beatles,0,1EA1B1CE1E2DF328,18,3
Cry Baby Cry [Esher Demo],The Beatles,The Beatles,The Beatles,0,F2289688AB5425B9,19,3
Sour Milk Sea [Esher Demo],The Beatles,The Beatles,The Beatles,0,1E100646B9CAA551,20,3
Junk [Esher Demo],The Beatles,The Beatles,The Beatles,0,358A24514D966E57,21,3
Child Of Nature [Esher Demo],The Beatles,The Beatles,The Beatles,2,5AAD6FF2DB458FFA,22,3
Circles [Esher Demo],The Beatles,The Beatles,The Beatles,0,B4822666E58F4D9F,23,3
Mean Mr Mustard [Esher Demo],The Beatles,The Beatles,The Beatles,0,1988A3F2D74557D3,24,3
Polythene Pam [Esher Demo],The Beatles,The Beatles,The Beatles,0,96D86644A478F92A,25,3
Not Guilty [Esher Demo],The Beatles,The Beatles,The Beatles,0,6755230363DDD1D3,26,3
What's The New Mary Jane [Esher Demo],The Beatles,The Beatles,The Beatles,0,9EC2246381C9CEC4,27,3
Love Me Do (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,C6EFCB55E1C3A90F,1,1
Please Please Me (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,215536E255B61A8F,2,1
I Saw Her Standing There (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,CEB8F6CD91962993,3,1
Twist And Shout (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,9F771950657AA821,4,1
From Me To You (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,F3D9CD4E267B1248,5,1
She Loves You (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,D572664FEAE4A5E8,6,1
I Want To Hold Your Hand (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,77F8448344E2549F,7,1
This Boy (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,6789CF18518597F9,8,1
All My Loving (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,FFA1BBCC88F25300,9,1
Roll Over Beethoven (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,983DA4161A4CC75D,10,1
You Really Got A Hold On Me (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,4822EEFF1AD972FC,11,1
Can't Buy Me Love (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,2C689B4F337B3F69,12,1
You Can't Do That (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,1,B28DDD9431A92CB6,13,1
A Hard Day's Night (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,2,BC4109A87BEF3BC8,14,1
And I Love Her (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,D11FEF844FE1AF3D,15,1
Eight Days A Week (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,C8C8A77126A0FB9D,16,1
I Feel Fine (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,14D44858A52FC7D5,17,1
Ticket To Ride (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,48B5575B840E645A,18,1
Yesterday (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,5021E2FADB20A9F0,19,1
Help! (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,9693C72717F7A333,1,2
You've Got To Hide Your Love Away (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,6010FC8738481421,2,2
We Can Work It Out (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,2AA281A8C082C570,3,2
Day Tripper (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,FE545CE435AD6689,4,2
Drive My Car (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,1838315E21740206,5,2
Norwegian Wood (This Bird Has Flown) (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,166343EE698B3238,6,2
Nowhere Man (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,423D05A2E4D7AF56,7,2
Michelle (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,DBB88B62F7381415,8,2
In My Life (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,8AF96CA1B89CB815,9,2
If I Needed Someone (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,0C1EDCBC79B35956,10,2
Girl (2023 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,FB6AE2985D026546,11,2
Paperback Writer (2022 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,CBD9BA15CCD24C6A,12,2
Eleanor Rigby (2022 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,1DE263DB3233AB7C,13,2
Yellow Submarine (2022 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,0E31798F18D32EF9,14,2
Taxman (2022 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,85277DA2BC9BC8E2,15,2
Got To Get You Into My Life (2022 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,22ABFF46AC56F920,16,2
I'm Only Sleeping (2022 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,D747AF47BAB72E85,17,2
"Here, There And Everywhere (2022 Mix)",The Beatles,The Beatles,The Beatles 1962-1966,0,A5852EC85E841997,18,2
Tomorrow Never Knows (2022 Mix),The Beatles,The Beatles,The Beatles 1962-1966,0,5CA7D5B9876AB194,19,2
Strawberry Fields Forever,The Beatles,The Beatles,The Beatles 1967-1970,0,816704D82372798D,1,1
Penny Lane,The Beatles,The Beatles,The Beatles 1967-1970,0,C2A83E78486B74B1,2,1
Sgt. Pepper's Lonely Hearts Club Band,The Beatles,The Beatles,The Beatles 1967-1970,0,4698A245C7BCA405,3,1
With a Little Help From My Friends,The Beatles,The Beatles,The Beatles 1967-1970,0,923F82C59C53334C,4,1
Lucy In the Sky With Diamonds,The Beatles,The Beatles,The Beatles 1967-1970,0,4CC528F77B05ED6F,5,1
A Day In the Life,The Beatles,The Beatles,The Beatles 1967-1970,1,F8495B1CB128DF5A,6,1
All You Need Is Love,The Beatles,The Beatles,The Beatles 1967-1970,0,924D8011D8AA0D11,7,1
I Am the Walrus,The Beatles,The Beatles,The Beatles 1967-1970,0,A69CE03FFC8325F9,8,1
"Hello, Goodbye",The Beatles,The Beatles,The Beatles 1967-1970,0,F050CD95D7C38556,9,1
The Fool On the Hill,The Beatles,The Beatles,The Beatles 1967-1970,0,6293A80126722384,10,1
Magical Mystery Tour,The Beatles,The Beatles,The Beatles 1967-1970,0,BAB5E7BC19EC1B52,11,1
Lady Madonna,The Beatles,The Beatles,The Beatles 1967-1970,0,1BD1B50A91840AB0,12,1
Hey Jude,The Beatles,The Beatles,The Beatles 1967-1970,1,773498D2BA6EE1F1,13,1
Revolution,The Beatles,The Beatles,The Beatles 1967-1970,0,F9CE2B7858C45B99,14,1
Back In The U.S.S.R.,The Beatles,The Beatles,The Beatles 1967-1970,0,9F93A4C2740E0687,1,2
While My Guitar Gently Weeps,The Beatles,The Beatles,The Beatles 1967-1970,0,AF2CCE0637E83414,2,2
"Ob-La-Di, Ob-La-Da",The Beatles,The Beatles,The Beatles 1967-1970,0,43F48F031D2507E2,3,2
Get Back,The Beatles,The Beatles,The Beatles 1967-1970,0,B4E22695CD71AFFE,4,2
Don't Let Me Down,The Beatles,The Beatles,The Beatles 1967-1970,0,A71BEAFF2A3597E2,5,2
The Ballad Of John And Yoko,The Beatles,The Beatles,The Beatles 1967-1970,0,3187C05C67FF0E99,6,2
Old Brown Shoe,The Beatles,The Beatles,The Beatles 1967-1970,0,3FB69B4DDA12342D,7,2
Here Comes The Sun,The Beatles,The Beatles,The Beatles 1967-1970,0,F0094B61A400F5FF,8,2
Come Together,The Beatles,The Beatles,The Beatles 1967-1970,0,30C2A789817838C7,9,2
Something,The Beatles,The Beatles,The Beatles 1967-1970,0,43FBBCD24C6B67E5,10,2
Octopus's Garden,The Beatles,The Beatles,The Beatles 1967-1970,0,412E26FF6A4A22E2,11,2
Let It Be,The Beatles,The Beatles,The Beatles 1967-1970,0,42A6F91FAB2FD400,12,2
Across The Universe,The Beatles,The Beatles,The Beatles 1967-1970,0,1EF63409EA45CC4D,13,2
The Long And Winding Road,The Beatles,The Beatles,The Beatles 1967-1970,0,DAF6347CD0B9458E,14,2
Magical Mystery Tour,The Beatles,The Beatles,Magical Mystery Tour,0,1D6EEC5343A5DFDE,1,1
The Fool On The Hill,The Beatles,The Beatles,Magical Mystery Tour,0,6894462DD92093F4,2,1
Flying,The Beatles,The Beatles,Magical Mystery Tour,0,8525C8771F7BB6FE,3,1
Blue Jay Way,The Beatles,The Beatles,Magical Mystery Tour,0,D6729748020D1973,4,1
Your Mother Should Know,The Beatles,The Beatles,Magical Mystery Tour,0,A0E4CA813D8A0F32,5,1
I Am The Walrus,The Beatles,The Beatles,Magical Mystery Tour,2,0A24EDA12E53033A,6,1
Hello Goodbye,The Beatles,The Beatles,Magical Mystery Tour,0,05B686682B81AAA5,7,1
Strawberry Fields Forever,The Beatles,The Beatles,Magical Mystery Tour,0,98CF576396691AC4,8,1
Penny Lane,The Beatles,The Beatles,Magical Mystery Tour,0,6B045BC4D446F6A1,9,1
Baby You're A Rich Man,The Beatles,The Beatles,Magical Mystery Tour,0,E01D47A373B31BFC,10,1
All You Need Is Love,The Beatles,The Beatles,Magical Mystery Tour,0,9C18D6CE5F47B618,11,1
Day Tripper,The Beatles,The Beatles,"Past Masters, Vol. 2",1,69769B9D4377B9FA,1,1
We Can Work It Out,The Beatles,The Beatles,"Past Masters, Vol. 2",0,E1AE584BD3D4CA03,2,1
Paperback Writer,The Beatles,The Beatles,"Past Masters, Vol. 2",0,C9C005D7DAEAAD4F,3,1
Rain,The Beatles,The Beatles,"Past Masters, Vol. 2",0,83D093FEC6EF02C2,4,1
Lady Madonna,The Beatles,The Beatles,"Past Masters, Vol. 2",0,055180E1F5C35612,5,1
The Inner Light,The Beatles,The Beatles,"Past Masters, Vol. 2",0,0F24009DD3D8B815,6,1
Hey Jude,The Beatles,The Beatles,"Past Masters, Vol. 2",1,4EC572AA3F8BA2D0,7,1
Revolution,The Beatles,The Beatles,"Past Masters, Vol. 2",1,37CF4DDE39B494EE,8,1
Get Back,The Beatles,The Beatles,"Past Masters, Vol. 2",0,7D38BA247894348A,9,1
Don't Let Me Down,The Beatles,The Beatles,"Past Masters, Vol. 2",1,CBD3218A20902CA8,10,1
The Ballad Of John And Yoko,The Beatles,The Beatles,"Past Masters, Vol. 2",0,49964E6DD7647E6B,11,1
Old Brown Shoe,The Beatles,The Beatles,"Past Masters, Vol. 2",3,458F34B2E8261778,12,1
Across The Universe,The Beatles,The Beatles,"Past Masters, Vol. 2",0,EFBC4BEC55F840C2,13,1
Let It Be,The Beatles,The Beatles,"Past Masters, Vol. 2",0,7244618AB6252C63,14,1
You Know My Name (Look Up The Number),The Beatles,The Beatles,"Past Masters, Vol. 2",0,501E08D38F6267C7,15,1
Taxman,The Beatles,The Beatles,Revolver,0,D3FE4B289C82D58A,1,1
Eleanor Rigby,The Beatles,The Beatles,Revolver,0,8CCC09BCA254B491,2,1
I'm Only Sleeping,The Beatles,The Beatles,Revolver,0,B9FF933D27219C32,3,1
Love You To,The Beatles,The Beatles,Revolver,0,C8146DF36CAC7A09,4,1
"Here, There And Everywhere",The Beatles,The Beatles,Revolver,0,C15E10A083218600,5,1
Yellow Submarine,The Beatles,The Beatles,Revolver,0,DED81458AF9FD966,6,1
She Said She Said,The Beatles,The Beatles,Revolver,0,6239772F0AE9FBD6,7,1
Good Day Sunshine,The Beatles,The Beatles,Revolver,0,AD501E4EF9EB65DE,8,1
And Your Bird Can Sing,The Beatles,The Beatles,Revolver,0,8F9AF9943CCB4906,9,1
For No One,The Beatles,The Beatles,Revolver,0,78FE32A8C4446861,10,1
Doctor Robert,The Beatles,The Beatles,Revolver,0,86FF15EDADB4CC2F,11,1
I Want To Tell You,The Beatles,The Beatles,Revolver,0,E069A38F93F8C7AF,12,1
Got To Get You Into My Life,The Beatles,The Beatles,Revolver,0,E43426A9A77FA1C8,13,1
Tomorrow Never Knows,The Beatles,The Beatles,Revolver,0,B85FA1DFFAB4901F,14,1
Drive My Car,The Beatles,The Beatles,Rubber Soul,0,87153D1FE7C98F0D,1,1
Norwegian Wood (This Bird Has Flown),The Beatles,The Beatles,Rubber Soul,0,D3F8A5E9E5D96321,2,1
You Won't See Me,The Beatles,The Beatles,Rubber Soul,0,D69A2E8358790A25,3,1
Nowhere Man,The Beatles,The Beatles,Rubber Soul,0,800346434DEC239C,4,1
Think For Yourself,The Beatles,The Beatles,Rubber Soul,0,4427FCF37496A56A,5,1
The Word,The Beatles,The Beatles,Rubber Soul,0,FB2C55C5A8135D1E,6,1
Michelle,The Beatles,The Beatles,Rubber Soul,0,BDAA5B7732A6CD71,7,1
What Goes On,The Beatles,The Beatles,Rubber Soul,0,22AA4F94718E579D,8,1
Girl,The Beatles,The Beatles,Rubber Soul,0,FF6BFF88D97AFC04,9,1
I'm Looking Through You,The Beatles,The Beatles,Rubber Soul,0,396EB294FF8ACC4A,10,1
In My Life,The Beatles,The Beatles,Rubber Soul,0,518D5CA36B360BD6,11,1
Wait,The Beatles,The Beatles,Rubber Soul,0,FFD4F3F4B4360E73,12,1
If I Needed Someone,The Beatles,The Beatles,Rubber Soul,0,ED31E0BAEF002288,13,1
Run For Your Life,The Beatles,The Beatles,Rubber Soul,1,BDFA4EBFB0829A9C,14,1
Sgt. Pepper's Lonely Hearts Club Band,The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,49BA04318DF29074,1,1
With A Little Help From My Friends,The Beatles,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,0,24FF52F5A3CC7892,2,1
